time,lat,lon,pm,pmQualityCategory
15:32:37,37.820925,-122.302922,0.010,PM Good
15:32:38,37.820925,-122.302922,0.010,PM Good
15:32:39,37.820925,-122.302922,0.011,PM Good
15:32:40,37.820925,-122.302922,0.009,PM Good
15:32:41,37.820925,-122.302922,0.013,PM Good
15:32:42,37.820925,-122.302922,0.012,PM Good
15:32:43,37.820925,-122.302922,0.010,PM Good
15:32:44,37.820925,-122.302922,0.009,PM Good
15:32:45,37.820925,-122.302922,0.008,PM Good
15:32:46,37.820925,-122.302922,0.009,PM Good
15:32:47,37.820925,-122.302922,0.010,PM Good
15:32:48,37.820925,-122.302922,0.010,PM Good
15:32:49,37.820925,-122.302922,0.010,PM Good
15:32:50,37.820925,-122.302922,0.009,PM Good
15:32:51,37.820925,-122.302922,0.008,PM Good
15:32:52,37.820925,-122.302922,0.008,PM Good
15:32:53,37.820925,-122.302922,0.008,PM Good
15:32:54,37.820925,-122.302922,0.009,PM Good
15:32:55,37.820925,-122.302922,0.008,PM Good
15:32:56,37.820925,-122.302922,0.009,PM Good
15:32:57,37.820925,-122.302922,0.008,PM Good
15:32:58,37.820925,-122.302922,0.009,PM Good
15:32:59,37.820925,-122.302922,0.007,PM Good
15:33:00,37.820925,-122.302922,0.009,PM Good
15:33:01,37.820925,-122.302922,0.010,PM Good
15:33:02,37.820925,-122.302922,0.008,PM Good
15:33:03,37.820925,-122.302922,0.009,PM Good
15:33:04,37.820925,-122.302922,0.009,PM Good
15:33:05,37.820925,-122.302922,0.008,PM Good
15:33:06,37.820925,-122.302922,0.009,PM Good
15:33:07,37.820925,-122.302922,0.013,PM Good
15:33:08,37.820925,-122.302922,0.010,PM Good
15:33:09,37.820925,-122.302922,0.009,PM Good
15:33:10,37.820925,-122.302922,0.010,PM Good
15:33:11,37.820925,-122.302922,0.009,PM Good
15:33:12,37.820925,-122.302922,0.008,PM Good
15:33:13,37.820925,-122.302922,0.008,PM Good
15:33:14,37.820925,-122.302922,0.009,PM Good
15:33:15,37.820925,-122.302922,0.008,PM Good
15:33:16,37.820925,-122.302922,0.009,PM Good
15:33:17,37.820925,-122.302922,0.010,PM Good
15:33:18,37.820925,-122.302922,0.009,PM Good
15:33:19,37.820925,-122.302922,0.011,PM Good
15:33:20,37.820925,-122.302922,0.009,PM Good
15:33:21,37.820925,-122.302922,0.010,PM Good
15:33:22,37.820925,-122.302922,0.009,PM Good
15:33:23,37.820925,-122.302922,0.009,PM Good
15:33:24,37.820925,-122.302922,0.009,PM Good
15:33:25,37.820925,-122.302922,0.009,PM Good
15:33:26,37.820925,-122.302922,0.010,PM Good
15:33:27,37.820925,-122.302922,0.009,PM Good
15:33:28,37.820925,-122.302922,0.009,PM Good
15:33:29,37.820925,-122.302922,0.009,PM Good
15:33:30,37.820925,-122.302922,0.008,PM Good
15:33:31,37.820925,-122.302922,0.009,PM Good
15:33:32,37.820925,-122.302922,0.012,PM Good
15:33:33,37.820925,-122.302922,0.009,PM Good
15:33:34,37.820925,-122.302922,0.010,PM Good
15:33:35,37.820925,-122.302922,0.008,PM Good
15:33:36,37.820925,-122.302922,0.008,PM Good
15:33:37,37.820925,-122.302922,0.008,PM Good
15:33:38,37.820925,-122.302922,0.008,PM Good
15:33:39,37.820925,-122.302922,0.009,PM Good
15:33:40,37.820925,-122.302922,0.010,PM Good
15:33:41,37.820925,-122.302922,0.010,PM Good
15:33:42,37.820925,-122.302922,0.010,PM Good
15:33:43,37.820925,-122.302922,0.010,PM Good
15:33:44,37.820925,-122.302922,0.009,PM Good
15:33:45,37.820925,-122.302922,0.008,PM Good
15:33:46,37.820925,-122.302922,0.009,PM Good
15:33:47,37.820925,-122.302922,0.009,PM Good
15:33:48,37.820925,-122.302922,0.009,PM Good
15:33:49,37.820925,-122.302922,0.010,PM Good
15:33:50,37.820925,-122.302922,0.008,PM Good
15:33:51,37.820925,-122.302922,0.010,PM Good
15:33:52,37.820925,-122.302922,0.008,PM Good
15:33:53,37.820925,-122.302922,0.011,PM Good
15:33:54,37.820925,-122.302922,0.008,PM Good
15:33:55,37.820925,-122.302922,0.009,PM Good
15:33:56,37.820925,-122.302922,0.009,PM Good
15:33:57,37.820925,-122.302922,0.011,PM Good
15:33:58,37.820925,-122.302922,0.009,PM Good
15:33:59,37.820925,-122.302922,0.008,PM Good
15:34:00,37.820925,-122.302922,0.009,PM Good
15:34:01,37.820925,-122.302922,0.015,PM Good
15:34:02,37.820925,-122.302922,0.010,PM Good
15:34:03,37.820925,-122.302922,0.010,PM Good
15:34:04,37.820925,-122.302922,0.010,PM Good
15:34:05,37.820925,-122.302922,0.013,PM Good
15:34:06,37.820925,-122.302922,0.009,PM Good
15:34:07,37.820925,-122.302922,0.008,PM Good
15:34:08,37.820925,-122.302922,0.011,PM Good
15:34:09,37.820925,-122.302922,0.008,PM Good
15:34:10,37.820925,-122.302922,0.009,PM Good
15:34:11,37.820925,-122.302922,0.008,PM Good
15:34:12,37.820925,-122.302922,0.008,PM Good
15:34:13,37.820925,-122.302922,0.009,PM Good
15:34:14,37.820925,-122.302922,0.009,PM Good
15:34:15,37.820925,-122.302922,0.011,PM Good
15:34:16,37.820925,-122.302922,0.008,PM Good
15:34:17,37.820925,-122.302922,0.009,PM Good
15:34:18,37.820925,-122.302922,0.011,PM Good
15:34:19,37.820925,-122.302922,0.009,PM Good
15:34:20,37.820925,-122.302922,0.009,PM Good
15:34:21,37.820925,-122.302922,0.010,PM Good
15:34:22,37.820925,-122.302922,0.010,PM Good
15:34:23,37.820925,-122.302922,0.009,PM Good
15:34:24,37.820925,-122.302922,0.011,PM Good
15:34:25,37.820925,-122.302922,0.009,PM Good
15:34:26,37.820925,-122.302922,0.011,PM Good
15:34:27,37.820925,-122.302922,0.011,PM Good
15:34:28,37.820925,-122.302922,0.009,PM Good
15:34:29,37.820925,-122.302922,0.009,PM Good
15:34:30,37.820925,-122.302922,0.010,PM Good
15:34:31,37.820925,-122.302922,0.009,PM Good
15:34:32,37.820925,-122.302922,0.010,PM Good
15:34:33,37.820925,-122.302922,0.010,PM Good
15:34:34,37.820925,-122.302922,0.009,PM Good
15:34:35,37.820925,-122.302922,0.010,PM Good
15:34:36,37.820925,-122.302922,0.010,PM Good
15:34:37,37.820925,-122.302922,0.010,PM Good
15:34:38,37.820925,-122.302922,0.011,PM Good
15:34:39,37.820925,-122.302922,0.010,PM Good
15:34:40,37.820925,-122.302922,0.009,PM Good
15:34:41,37.820925,-122.302922,0.010,PM Good
15:34:42,37.820925,-122.302922,0.009,PM Good
15:34:43,37.820925,-122.302922,0.010,PM Good
15:34:44,37.820925,-122.302922,0.009,PM Good
15:34:45,37.820925,-122.302922,0.010,PM Good
15:34:46,37.820925,-122.302922,0.013,PM Good
15:34:47,37.820925,-122.302922,0.011,PM Good
15:34:48,37.820925,-122.302922,0.012,PM Good
15:34:49,37.820925,-122.302922,0.011,PM Good
15:34:50,37.820925,-122.302922,0.011,PM Good
15:34:51,37.820925,-122.302922,0.010,PM Good
15:34:52,37.820925,-122.302922,0.010,PM Good
15:34:53,37.820925,-122.302922,0.008,PM Good
15:34:54,37.820925,-122.302922,0.012,PM Good
15:34:55,37.820925,-122.302922,0.009,PM Good
15:34:56,37.820925,-122.302922,0.009,PM Good
15:34:57,37.820925,-122.302922,0.011,PM Good
15:34:58,37.820925,-122.302922,0.010,PM Good
15:34:59,37.820925,-122.302922,0.010,PM Good
15:35:00,37.820925,-122.302922,0.011,PM Good
15:35:01,37.820925,-122.302922,0.013,PM Good
15:35:02,37.820925,-122.302922,0.010,PM Good
15:35:03,37.820925,-122.302922,0.009,PM Good
15:35:04,37.820925,-122.302922,0.010,PM Good
15:35:05,37.820925,-122.302922,0.009,PM Good
15:35:06,37.820925,-122.302922,0.010,PM Good
15:35:07,37.820925,-122.302922,0.010,PM Good
15:35:08,37.820925,-122.302922,0.009,PM Good
15:35:09,37.820925,-122.302922,0.009,PM Good
15:35:10,37.820925,-122.302922,0.009,PM Good
15:35:11,37.820925,-122.302922,0.012,PM Good
15:35:12,37.820925,-122.302922,0.009,PM Good
15:35:13,37.820925,-122.302922,0.011,PM Good
15:35:14,37.820925,-122.302922,0.008,PM Good
15:35:15,37.820925,-122.302922,0.009,PM Good
15:35:16,37.820925,-122.302922,0.012,PM Good
15:35:17,37.820925,-122.302922,0.010,PM Good
15:35:18,37.820925,-122.302922,0.010,PM Good
15:35:19,37.820925,-122.302922,0.011,PM Good
15:35:20,37.820925,-122.302922,0.010,PM Good
15:35:21,37.820925,-122.302922,0.010,PM Good
15:35:22,37.820925,-122.302922,0.011,PM Good
15:35:23,37.820925,-122.302922,0.010,PM Good
15:35:24,37.820925,-122.302922,0.009,PM Good
15:35:25,37.820925,-122.302922,0.008,PM Good
15:35:26,37.820925,-122.302922,0.011,PM Good
15:35:27,37.820925,-122.302922,0.009,PM Good
15:35:28,37.820925,-122.302922,0.010,PM Good
15:35:29,37.820925,-122.302922,0.010,PM Good
15:35:30,37.820925,-122.302922,0.009,PM Good
15:35:31,37.820925,-122.302922,0.010,PM Good
15:35:32,37.820925,-122.302922,0.009,PM Good
15:35:33,37.820925,-122.302922,0.012,PM Good
15:35:34,37.820925,-122.302922,0.011,PM Good
15:35:35,37.820925,-122.302922,0.010,PM Good
15:35:36,37.820925,-122.302922,0.010,PM Good
15:35:37,37.820925,-122.302922,0.010,PM Good
15:35:38,37.820925,-122.302922,0.010,PM Good
15:35:39,37.820925,-122.302922,0.010,PM Good
15:35:40,37.820925,-122.302922,0.010,PM Good
15:35:41,37.820925,-122.302922,0.011,PM Good
15:35:42,37.820925,-122.302922,0.010,PM Good
15:35:43,37.820925,-122.302922,0.009,PM Good
15:35:44,37.820925,-122.302922,0.009,PM Good
15:35:45,37.820925,-122.302922,0.009,PM Good
15:35:46,37.820925,-122.302922,0.009,PM Good
15:35:47,37.820925,-122.302922,0.009,PM Good
15:35:48,37.820925,-122.302922,0.009,PM Good
15:35:49,37.820925,-122.302922,0.011,PM Good
15:35:50,37.820925,-122.302922,0.010,PM Good
15:35:51,37.820925,-122.302922,0.009,PM Good
15:35:52,37.820925,-122.302922,0.010,PM Good
15:35:53,37.820925,-122.302922,0.010,PM Good
15:35:54,37.820925,-122.302922,0.013,PM Good
15:35:55,37.820925,-122.302922,0.011,PM Good
15:35:56,37.820925,-122.302922,0.009,PM Good
15:35:57,37.820925,-122.302922,0.010,PM Good
15:35:58,37.820925,-122.302922,0.009,PM Good
15:35:59,37.820925,-122.302922,0.010,PM Good
15:36:00,37.820925,-122.302922,0.012,PM Good
15:36:01,37.820925,-122.302922,0.010,PM Good
15:36:02,37.820925,-122.302922,0.010,PM Good
15:36:03,37.820925,-122.302922,0.011,PM Good
15:36:04,37.820925,-122.302922,0.010,PM Good
15:36:05,37.820925,-122.302922,0.010,PM Good
15:36:06,37.820925,-122.302922,0.010,PM Good
15:36:07,37.820925,-122.302922,0.010,PM Good
15:36:08,37.820925,-122.302922,0.009,PM Good
15:36:09,37.820925,-122.302922,0.010,PM Good
15:36:10,37.820925,-122.302922,0.009,PM Good
15:36:11,37.820925,-122.302922,0.010,PM Good
15:36:12,37.820925,-122.302922,0.010,PM Good
15:36:13,37.820925,-122.302922,0.009,PM Good
15:36:14,37.820925,-122.302922,0.010,PM Good
15:36:15,37.820925,-122.302922,0.011,PM Good
15:36:16,37.820925,-122.302922,0.009,PM Good
15:36:17,37.820925,-122.302922,0.009,PM Good
15:36:18,37.820925,-122.302922,0.010,PM Good
15:36:19,37.820925,-122.302922,0.009,PM Good
15:36:20,37.820925,-122.302922,0.009,PM Good
15:36:21,37.820925,-122.302922,0.011,PM Good
15:36:22,37.820925,-122.302922,0.009,PM Good
15:36:23,37.820925,-122.302922,0.010,PM Good
15:36:24,37.820925,-122.302922,0.009,PM Good
15:36:25,37.820925,-122.302922,0.010,PM Good
15:36:26,37.820925,-122.302922,0.011,PM Good
15:36:27,37.820925,-122.302922,0.009,PM Good
15:36:28,37.820925,-122.302922,0.009,PM Good
15:36:29,37.820925,-122.302922,0.009,PM Good
15:36:30,37.820925,-122.302922,0.010,PM Good
15:36:31,37.820925,-122.302922,0.010,PM Good
15:36:32,37.820925,-122.302922,0.008,PM Good
15:36:33,37.820925,-122.302922,0.009,PM Good
15:36:34,37.820925,-122.302922,0.009,PM Good
15:36:35,37.820925,-122.302922,0.010,PM Good
15:36:36,37.820925,-122.302922,0.010,PM Good
15:36:37,37.820925,-122.302922,0.011,PM Good
15:36:38,37.820925,-122.302922,0.012,PM Good
15:36:39,37.820925,-122.302922,0.009,PM Good
15:36:40,37.820925,-122.302922,0.012,PM Good
15:36:41,37.820925,-122.302922,0.010,PM Good
15:36:42,37.820925,-122.302922,0.011,PM Good
15:36:43,37.820925,-122.302922,0.008,PM Good
15:36:44,37.820925,-122.302922,0.011,PM Good
15:36:45,37.820925,-122.302922,0.010,PM Good
15:36:46,37.820925,-122.302922,0.011,PM Good
15:36:47,37.820925,-122.302922,0.010,PM Good
15:36:48,37.820925,-122.302922,0.010,PM Good
15:36:49,37.820925,-122.302922,0.008,PM Good
15:36:50,37.820925,-122.302922,0.008,PM Good
15:36:51,37.820925,-122.302922,0.011,PM Good
15:36:52,37.820925,-122.302922,0.010,PM Good
15:36:53,37.820925,-122.302922,0.010,PM Good
15:36:54,37.820925,-122.302922,0.009,PM Good
15:36:55,37.820925,-122.302922,0.008,PM Good
15:36:56,37.820925,-122.302922,0.009,PM Good
15:36:57,37.820925,-122.302922,0.011,PM Good
15:36:58,37.820925,-122.302922,0.009,PM Good
15:36:59,37.820925,-122.302922,0.011,PM Good
15:37:00,37.820925,-122.302922,0.010,PM Good
15:37:01,37.820925,-122.302922,0.010,PM Good
15:37:02,37.820925,-122.302922,0.011,PM Good
15:37:03,37.820925,-122.302922,0.009,PM Good
15:37:04,37.820925,-122.302922,0.010,PM Good
15:37:05,37.820925,-122.302922,0.010,PM Good
15:37:06,37.820925,-122.302922,0.010,PM Good
15:37:07,37.820925,-122.302922,0.011,PM Good
15:37:08,37.820925,-122.302922,0.009,PM Good
15:37:09,37.820925,-122.302922,0.009,PM Good
15:37:10,37.820925,-122.302922,0.009,PM Good
15:37:11,37.820925,-122.302922,0.011,PM Good
15:37:12,37.820925,-122.302922,0.010,PM Good
15:37:13,37.820925,-122.302922,0.010,PM Good
15:37:14,37.820925,-122.302922,0.009,PM Good
15:37:15,37.820925,-122.302922,0.008,PM Good
15:37:16,37.820925,-122.302922,0.010,PM Good
15:37:17,37.820925,-122.302922,0.010,PM Good
15:37:18,37.820925,-122.302922,0.010,PM Good
15:37:19,37.820925,-122.302922,0.010,PM Good
15:37:20,37.820925,-122.302922,0.010,PM Good
15:37:21,37.820925,-122.302922,0.010,PM Good
15:37:22,37.820925,-122.302922,0.009,PM Good
15:37:23,37.820925,-122.302922,0.009,PM Good
15:37:24,37.820925,-122.302922,0.009,PM Good
15:37:25,37.820925,-122.302922,0.012,PM Good
15:37:26,37.820925,-122.302922,0.009,PM Good
15:37:27,37.820925,-122.302922,0.011,PM Good
15:37:28,37.820925,-122.302922,0.012,PM Good
15:37:29,37.820925,-122.302922,0.013,PM Good
15:37:30,37.820925,-122.302922,0.009,PM Good
15:37:31,37.820925,-122.302922,0.009,PM Good
15:37:32,37.820925,-122.302922,0.015,PM Good
15:37:33,37.820925,-122.302922,0.009,PM Good
15:37:34,37.820925,-122.302922,0.012,PM Good
15:37:35,37.820925,-122.302922,0.010,PM Good
15:37:36,37.820925,-122.302922,0.011,PM Good
15:37:37,37.820925,-122.302922,0.010,PM Good
15:37:38,37.820925,-122.302922,0.009,PM Good
15:37:39,37.820925,-122.302922,0.011,PM Good
15:37:40,37.820925,-122.302922,0.012,PM Good
15:37:41,37.820925,-122.302922,0.012,PM Good
15:37:42,37.820925,-122.302922,0.011,PM Good
15:37:43,37.820925,-122.302922,0.010,PM Good
15:37:44,37.820925,-122.302922,0.009,PM Good
15:37:45,37.820925,-122.302922,0.010,PM Good
15:37:46,37.820925,-122.302922,0.010,PM Good
15:37:47,37.820925,-122.302922,0.010,PM Good
15:37:48,37.820925,-122.302922,0.011,PM Good
15:37:49,37.820925,-122.302922,0.011,PM Good
15:37:50,37.820925,-122.302922,0.011,PM Good
15:37:51,37.820925,-122.302922,0.009,PM Good
15:37:52,37.820925,-122.302922,0.010,PM Good
15:37:53,37.820925,-122.302922,0.009,PM Good
15:37:54,37.820925,-122.302922,0.009,PM Good
15:37:55,37.820925,-122.302922,0.009,PM Good
15:37:56,37.820925,-122.302922,0.009,PM Good
15:37:57,37.820925,-122.302922,0.011,PM Good
15:37:58,37.820925,-122.302922,0.010,PM Good
15:37:59,37.820925,-122.302922,0.011,PM Good
15:38:00,37.820925,-122.302922,0.010,PM Good
15:38:01,37.820925,-122.302922,0.009,PM Good
15:38:02,37.820925,-122.302922,0.011,PM Good
15:38:03,37.820925,-122.302922,0.012,PM Good
15:38:04,37.820925,-122.302922,0.010,PM Good
15:38:05,37.820925,-122.302922,0.010,PM Good
15:38:06,37.820925,-122.302922,0.010,PM Good
15:38:07,37.820925,-122.302922,0.009,PM Good
15:38:08,37.820925,-122.302922,0.010,PM Good
15:38:09,37.820925,-122.302922,0.010,PM Good
15:38:10,37.820925,-122.302922,0.009,PM Good
15:38:11,37.820925,-122.302922,0.014,PM Good
15:38:12,37.820925,-122.302922,0.010,PM Good
15:38:13,37.820925,-122.302922,0.009,PM Good
15:38:14,37.820925,-122.302922,0.013,PM Good
15:38:15,37.820925,-122.302922,0.009,PM Good
15:38:16,37.820925,-122.302922,0.011,PM Good
15:38:17,37.820925,-122.302922,0.009,PM Good
15:38:18,37.820925,-122.302922,0.010,PM Good
15:38:19,37.820925,-122.302922,0.009,PM Good
15:38:20,37.820925,-122.302922,0.010,PM Good
15:38:21,37.820925,-122.302922,0.009,PM Good
15:38:22,37.820925,-122.302922,0.009,PM Good
15:38:23,37.820925,-122.302922,0.010,PM Good
15:38:24,37.820925,-122.302922,0.009,PM Good
15:38:25,37.820925,-122.302922,0.009,PM Good
15:38:26,37.820925,-122.302922,0.010,PM Good
15:38:27,37.820925,-122.302922,0.010,PM Good
15:38:28,37.820925,-122.302922,0.008,PM Good
15:38:29,37.820925,-122.302922,0.009,PM Good
15:38:30,37.820925,-122.302922,0.009,PM Good
15:38:31,37.820925,-122.302922,0.009,PM Good
15:38:32,37.820925,-122.302922,0.010,PM Good
15:38:33,37.820925,-122.302922,0.010,PM Good
15:38:34,37.820925,-122.302922,0.010,PM Good
15:38:35,37.820925,-122.302922,0.010,PM Good
15:38:36,37.820925,-122.302922,0.009,PM Good
15:38:37,37.820925,-122.302922,0.009,PM Good
15:38:38,37.820925,-122.302922,0.008,PM Good
15:38:39,37.820925,-122.302922,0.010,PM Good
15:38:40,37.820925,-122.302922,0.011,PM Good
15:38:41,37.820925,-122.302922,0.008,PM Good
15:38:42,37.820925,-122.302922,0.010,PM Good
15:38:43,37.820925,-122.302922,0.010,PM Good
15:38:44,37.820925,-122.302922,0.010,PM Good
15:38:45,37.820925,-122.302922,0.011,PM Good
15:38:46,37.820925,-122.302922,0.009,PM Good
15:38:47,37.820925,-122.302922,0.011,PM Good
15:38:48,37.820925,-122.302922,0.010,PM Good
15:38:49,37.820925,-122.302922,0.008,PM Good
15:38:50,37.820925,-122.302922,0.009,PM Good
15:38:51,37.820925,-122.302922,0.009,PM Good
15:38:52,37.820925,-122.302922,0.011,PM Good
15:38:53,37.820925,-122.302922,0.012,PM Good
15:38:54,37.820925,-122.302922,0.008,PM Good
15:38:55,37.820925,-122.302922,0.009,PM Good
15:38:56,37.820925,-122.302922,0.013,PM Good
15:38:57,37.820925,-122.302922,0.009,PM Good
15:38:58,37.820925,-122.302922,0.011,PM Good
15:38:59,37.820925,-122.302922,0.009,PM Good
15:39:00,37.820925,-122.302922,0.021,PM Moderate
15:39:01,37.820925,-122.302922,0.012,PM Good
15:39:02,37.820925,-122.302922,0.009,PM Good
15:39:03,37.820925,-122.302922,0.010,PM Good
15:39:04,37.820925,-122.302922,0.011,PM Good
15:39:05,37.820925,-122.302922,0.011,PM Good
15:39:06,37.820925,-122.302922,0.011,PM Good
15:39:07,37.820925,-122.302922,0.013,PM Good
15:39:08,37.820925,-122.302922,0.009,PM Good
15:39:09,37.820925,-122.302922,0.010,PM Good
15:39:10,37.820925,-122.302922,0.009,PM Good
15:39:11,37.820925,-122.302922,0.010,PM Good
15:39:12,37.820925,-122.302922,0.011,PM Good
15:39:13,37.820925,-122.302922,0.011,PM Good
15:39:14,37.820925,-122.302922,0.010,PM Good
15:39:15,37.820925,-122.302922,0.014,PM Good
15:39:16,37.820925,-122.302922,0.010,PM Good
15:39:17,37.820925,-122.302922,0.010,PM Good
15:39:18,37.820925,-122.302922,0.010,PM Good
15:39:19,37.820925,-122.302922,0.010,PM Good
15:39:20,37.820925,-122.302922,0.012,PM Good
15:39:21,37.820925,-122.302922,0.008,PM Good
15:39:22,37.820925,-122.302922,0.005,PM Good
15:39:23,37.820925,-122.302922,0.009,PM Good
15:39:24,37.820925,-122.302922,0.009,PM Good
15:39:25,37.820925,-122.302922,0.014,PM Good
15:39:26,37.820925,-122.302922,0.012,PM Good
15:39:27,37.820925,-122.302922,0.015,PM Good
15:39:28,37.820925,-122.302922,0.010,PM Good
15:39:29,37.820925,-122.302922,0.013,PM Good
15:39:30,37.820925,-122.302922,0.009,PM Good
15:39:31,37.820925,-122.302922,0.013,PM Good
15:39:32,37.820925,-122.302922,0.010,PM Good
15:39:33,37.820925,-122.302922,0.009,PM Good
15:39:34,37.820925,-122.302922,0.010,PM Good
15:39:35,37.820925,-122.302922,0.011,PM Good
15:39:36,37.820925,-122.302922,0.011,PM Good
15:39:37,37.820925,-122.302922,0.012,PM Good
15:39:38,37.820925,-122.302922,0.021,PM Moderate
15:39:39,37.820925,-122.302922,0.012,PM Good
15:39:40,37.820925,-122.302922,0.008,PM Good
15:39:41,37.820925,-122.302922,0.013,PM Good
15:39:42,37.820925,-122.302922,0.016,PM Moderate
15:39:43,37.820925,-122.302922,0.012,PM Good
15:39:44,37.820925,-122.302922,0.013,PM Good
15:39:45,37.820925,-122.302922,0.013,PM Good
15:39:46,37.820798,-122.303018,0.009,PM Good
15:39:47,37.820793,-122.303022,0.019,PM Moderate
15:39:48,37.820792,-122.303025,0.015,PM Good
15:39:49,37.820785,-122.303028,0.011,PM Good
15:39:50,37.820778,-122.303032,0.005,PM Good
15:39:51,37.820773,-122.303033,0.018,PM Moderate
15:39:52,37.820770,-122.303033,0.017,PM Moderate
15:39:53,37.820765,-122.303033,0.015,PM Good
15:39:54,37.820762,-122.303033,0.011,PM Good
15:39:55,37.820760,-122.303035,0.008,PM Good
15:39:56,37.820758,-122.303038,0.015,PM Good
15:39:57,37.820758,-122.303037,0.014,PM Good
15:39:58,37.820757,-122.303037,0.014,PM Good
15:39:59,37.820757,-122.303038,0.016,PM Moderate
15:40:00,37.820757,-122.303037,0.018,PM Moderate
15:40:01,37.820757,-122.303038,0.014,PM Good
15:40:02,37.820757,-122.303037,0.014,PM Good
15:40:03,37.820757,-122.303037,0.022,PM Moderate
15:40:04,37.820755,-122.303038,0.012,PM Good
15:40:05,37.820755,-122.303038,0.015,PM Good
15:40:06,37.820757,-122.303040,0.012,PM Good
15:40:07,37.820758,-122.303043,0.012,PM Good
15:40:08,37.820760,-122.303047,0.010,PM Good
15:40:09,37.820760,-122.303048,0.008,PM Good
15:40:10,37.820760,-122.303052,0.009,PM Good
15:40:11,37.820762,-122.303053,0.010,PM Good
15:40:12,37.820762,-122.303055,0.010,PM Good
15:40:13,37.820762,-122.303057,0.013,PM Good
15:40:14,37.820763,-122.303055,0.013,PM Good
15:40:15,37.820765,-122.303063,0.011,PM Good
15:40:16,37.820765,-122.303068,0.010,PM Good
15:40:17,37.820767,-122.303073,0.017,PM Moderate
15:40:18,37.820767,-122.303078,0.013,PM Good
15:40:19,37.820767,-122.303083,0.011,PM Good
15:40:20,37.820767,-122.303080,0.012,PM Good
15:40:21,37.820767,-122.303078,0.016,PM Moderate
15:40:22,37.820768,-122.303075,0.023,PM Moderate
15:40:23,37.820770,-122.303078,0.023,PM Moderate
15:40:24,37.820772,-122.303083,0.021,PM Moderate
15:40:25,37.820770,-122.303088,0.014,PM Good
15:40:26,37.820768,-122.303092,0.012,PM Good
15:40:27,37.820767,-122.303095,0.011,PM Good
15:40:28,37.820765,-122.303098,0.009,PM Good
15:40:29,37.820765,-122.303100,0.014,PM Good
15:40:30,37.820763,-122.303102,0.014,PM Good
15:40:31,37.820763,-122.303103,0.021,PM Moderate
15:40:32,37.820763,-122.303105,0.019,PM Moderate
15:40:33,37.820762,-122.303105,0.019,PM Moderate
15:40:34,37.820762,-122.303107,0.017,PM Moderate
15:40:35,37.820760,-122.303108,0.009,PM Good
15:40:36,37.820760,-122.303108,0.018,PM Moderate
15:40:37,37.820760,-122.303110,0.008,PM Good
15:40:38,37.820758,-122.303110,0.015,PM Good
15:40:39,37.820758,-122.303105,0.021,PM Moderate
15:40:40,37.820758,-122.303102,0.000,PM Good
15:40:41,37.820758,-122.303103,0.021,PM Moderate
15:40:42,37.820758,-122.303103,0.023,PM Moderate
15:40:43,37.820760,-122.303105,0.018,PM Moderate
15:40:44,37.820758,-122.303105,0.015,PM Good
15:40:45,37.820758,-122.303105,0.015,PM Good
15:40:46,37.820758,-122.303105,0.027,PM Moderate
15:40:47,37.820758,-122.303105,0.020,PM Moderate
15:40:48,37.820758,-122.303105,0.015,PM Good
15:40:49,37.820758,-122.303105,0.008,PM Good
15:40:50,37.820758,-122.303105,0.014,PM Good
15:40:51,37.820758,-122.303105,0.017,PM Moderate
15:40:52,37.820758,-122.303105,0.015,PM Good
15:40:53,37.820757,-122.303103,0.011,PM Good
15:40:54,37.820757,-122.303103,0.030,PM Moderate
15:40:55,37.820758,-122.303100,0.016,PM Moderate
15:40:56,37.820758,-122.303097,0.010,PM Good
15:40:57,37.820758,-122.303097,0.010,PM Good
15:40:58,37.820758,-122.303097,0.009,PM Good
15:40:59,37.820757,-122.303100,0.010,PM Good
15:41:00,37.820757,-122.303098,0.013,PM Good
15:41:01,37.820757,-122.303098,0.012,PM Good
15:41:02,37.820757,-122.303098,0.012,PM Good
15:41:03,37.820755,-122.303097,0.012,PM Good
15:41:04,37.820755,-122.303097,0.011,PM Good
15:41:05,37.820755,-122.303097,0.009,PM Good
15:41:06,37.820755,-122.303095,0.012,PM Good
15:41:07,37.820755,-122.303095,0.012,PM Good
15:41:08,37.820753,-122.303093,0.016,PM Moderate
15:41:09,37.820753,-122.303093,0.013,PM Good
15:41:10,37.820753,-122.303090,0.024,PM Moderate
15:41:11,37.820752,-122.303088,0.017,PM Moderate
15:41:12,37.820752,-122.303087,0.034,PM Moderate
15:41:13,37.820752,-122.303085,0.032,PM Moderate
15:41:14,37.820752,-122.303083,0.021,PM Moderate
15:41:15,37.820750,-122.303083,0.013,PM Good
15:41:16,37.820750,-122.303083,0.020,PM Moderate
15:41:17,37.820750,-122.303082,0.015,PM Good
15:41:18,37.820750,-122.303080,0.015,PM Good
15:41:19,37.820750,-122.303082,0.020,PM Moderate
15:41:20,37.820750,-122.303083,0.014,PM Good
15:41:21,37.820750,-122.303085,0.019,PM Moderate
15:41:22,37.820750,-122.303087,0.020,PM Moderate
15:41:23,37.820748,-122.303088,0.015,PM Good
15:41:24,37.820748,-122.303092,0.028,PM Moderate
15:41:25,37.820748,-122.303092,0.035,PM Moderate
15:41:26,37.820747,-122.303092,0.026,PM Moderate
15:41:27,37.820747,-122.303090,0.022,PM Moderate
15:41:28,37.820747,-122.303090,0.023,PM Moderate
15:41:29,37.820745,-122.303090,0.023,PM Moderate
15:41:30,37.820745,-122.303088,0.024,PM Moderate
