time,lat,lon,value
1246984800,37.869772,-122.288093,0.013
1246984801,37.869760,-122.288162,0.010
1246984802,37.869750,-122.288232,0.014
1246984803,37.869733,-122.288307,0.017
1246984804,37.869718,-122.288378,0.014
1246984805,37.869703,-122.288450,0.013
1246984806,37.869692,-122.288520,0.015
1246984807,37.869682,-122.288593,0.012
1246984808,37.869678,-122.288668,0.014
1246984809,37.869667,-122.288745,0.010
1246984810,37.869652,-122.288823,0.014
1246984811,37.869640,-122.288900,0.014
1246984812,37.869632,-122.288975,0.014
1246984813,37.869633,-122.289048,0.016
1246984814,37.869633,-122.289128,0.014
1246984815,37.869628,-122.289205,0.015
1246984816,37.869617,-122.289280,0.014
1246984817,37.869602,-122.289357,0.014
1246984818,37.869593,-122.289432,0.013
1246984819,37.869582,-122.289507,0.014
1246984820,37.869573,-122.289582,0.014
1246984821,37.869562,-122.289653,0.011
1246984822,37.869552,-122.289723,0.015
1246984823,37.869543,-122.289795,0.014
1246984824,37.869540,-122.289865,0.014
1246984825,37.869530,-122.289940,0.013
1246984826,37.869517,-122.290015,0.017
1246984827,37.869508,-122.290090,0.014
1246984828,37.869503,-122.290168,0.018
1246984829,37.869492,-122.290243,0.014
1246984830,37.869480,-122.290315,0.011
1246984831,37.869462,-122.290385,0.014
1246984832,37.869447,-122.290448,0.014
1246984833,37.869432,-122.290510,0.011
1246984834,37.869422,-122.290573,0.012
1246984835,37.869413,-122.290643,0.013
1246984836,37.869407,-122.290715,0.012
1246984837,37.869405,-122.290787,0.013
1246984838,37.869393,-122.290853,0.015
1246984839,37.869382,-122.290920,0.012
1246984840,37.869375,-122.290990,0.014
1246984841,37.869362,-122.291053,0.014
1246984842,37.869353,-122.291123,0.011
1246984843,37.869347,-122.291197,0.015
1246984844,37.869348,-122.291270,0.012
1246984845,37.869345,-122.291340,0.012
1246984846,37.869343,-122.291410,0.013
1246984847,37.869333,-122.291482,0.014
1246984848,37.869327,-122.291545,0.013
1246984849,37.869315,-122.291610,0.012
1246984850,37.869302,-122.291667,0.013
1246984851,37.869298,-122.291717,0.015
1246984852,37.869298,-122.291767,0.012
1246984853,37.869300,-122.291807,0.013
1246984854,37.869292,-122.291845,0.011
1246984855,37.869283,-122.291875,0.016
1246984856,37.869273,-122.291900,0.014
1246984857,37.869263,-122.291927,0.013
1246984858,37.869263,-122.291952,0.016
1246984859,37.869263,-122.291967,0.017
1246984860,37.869262,-122.291973,0.014
1246984861,37.869262,-122.291978,0.015
1246984862,37.869262,-122.291978,0.015
1246984863,37.869262,-122.291978,0.012
1246984864,37.869262,-122.291978,0.016
1246984865,37.869262,-122.291978,0.015
1246984866,37.869262,-122.291978,0.015
1246984867,37.869262,-122.291978,0.012
1246984868,37.869262,-122.291978,0.016
1246984869,37.869262,-122.291978,0.017
1246984870,37.869262,-122.291978,0.020
1246984871,37.869262,-122.291978,0.019
1246984872,37.869262,-122.291978,0.016
1246984873,37.869262,-122.291978,0.018
1246984874,37.869262,-122.291978,0.018
1246984875,37.869262,-122.291978,0.012
1246984876,37.869262,-122.291978,0.013
1246984877,37.869262,-122.291978,0.014
1246984878,37.869262,-122.291978,0.015
1246984879,37.869262,-122.291978,0.017
1246984880,37.869262,-122.291978,0.018
1246984881,37.869262,-122.291978,0.021
1246984882,37.869262,-122.291978,0.016
1246984883,37.869262,-122.291978,0.019
1246984884,37.869262,-122.291978,0.026
1246984885,37.869262,-122.291978,0.038
1246984886,37.869262,-122.291978,0.033
1246984887,37.869262,-122.291978,0.039
1246984888,37.869262,-122.291978,0.022
1246984889,37.869262,-122.291978,0.017
1246984890,37.869262,-122.291978,0.021
1246984891,37.869187,-122.292002,0.014
1246984892,37.869192,-122.292028,0.017
1246984893,37.869202,-122.292060,0.019
1246984894,37.869203,-122.292098,0.014
1246984895,37.869203,-122.292142,0.013
1246984896,37.869200,-122.292188,0.012
1246984897,37.869192,-122.292235,0.019
1246984898,37.869183,-122.292285,0.016
1246984899,37.869172,-122.292340,0.015
1246984900,37.869162,-122.292392,0.012
1246984901,37.869152,-122.292453,0.012
1246984902,37.869143,-122.292518,0.013
1246984903,37.869128,-122.292585,0.014
1246984904,37.869113,-122.292647,0.014
1246984905,37.869103,-122.292715,0.013
1246984906,37.869090,-122.292787,0.014
1246984907,37.869078,-122.292858,0.013
1246984908,37.869068,-122.292925,0.013
1246984909,37.869057,-122.292992,0.013
1246984910,37.869045,-122.293062,0.013
1246984911,37.869025,-122.293128,0.014
1246984912,37.869010,-122.293202,0.012
1246984913,37.868993,-122.293275,0.017
1246984914,37.868977,-122.293343,0.011
1246984915,37.868962,-122.293412,0.013
1246984916,37.868948,-122.293480,0.017
1246984917,37.868932,-122.293550,0.016
1246984918,37.868915,-122.293620,0.016
1246984919,37.868898,-122.293693,0.015
1246984920,37.868885,-122.293770,0.014
1246984921,37.868870,-122.293847,0.016
1246984922,37.868857,-122.293918,0.018
1246984923,37.868838,-122.293983,0.016
1246984924,37.868822,-122.294052,0.021
1246984925,37.868802,-122.294120,0.024
1246984926,37.868785,-122.294192,0.022
1246984927,37.868762,-122.294262,0.020
1246984928,37.868745,-122.294328,0.021
1246984929,37.868725,-122.294402,0.019
1246984930,37.868707,-122.294473,0.021
1246984931,37.868695,-122.294537,0.017
1246984932,37.868687,-122.294607,0.016
1246984933,37.868673,-122.294677,0.015
1246984934,37.868652,-122.294755,0.013
1246984935,37.868632,-122.294830,0.013
1246984936,37.868618,-122.294902,0.012
1246984937,37.868602,-122.294967,0.014
1246984938,37.868587,-122.295030,0.013
1246984939,37.868573,-122.295103,0.014
1246984940,37.868560,-122.295182,0.025
1246984941,37.868548,-122.295253,0.013
1246984942,37.868538,-122.295327,0.014
1246984943,37.868537,-122.295397,0.013
1246984944,37.868525,-122.295478,0.015
1246984945,37.868515,-122.295552,0.012
1246984946,37.868505,-122.295615,0.015
1246984947,37.868492,-122.295680,0.014
1246984948,37.868477,-122.295752,0.015
1246984949,37.868462,-122.295823,0.015
1246984950,37.868452,-122.295897,0.024
1246984951,37.868438,-122.295972,0.021
1246984952,37.868423,-122.296043,0.024
1246984953,37.868408,-122.296108,0.024
1246984954,37.868392,-122.296172,0.025
1246984955,37.868378,-122.296235,0.016
1246984956,37.868365,-122.296302,0.020
1246984957,37.868353,-122.296365,0.017
1246984958,37.868340,-122.296430,0.015
1246984959,37.868325,-122.296497,0.009
1246984960,37.868313,-122.296565,0.015
1246984961,37.868303,-122.296632,0.014
1246984962,37.868295,-122.296697,0.013
1246984963,37.868283,-122.296763,0.015
1246984964,37.868270,-122.296830,0.014
1246984965,37.868257,-122.296897,0.015
1246984966,37.868243,-122.296960,0.013
1246984967,37.868227,-122.297027,0.012
1246984968,37.868213,-122.297090,0.016
1246984969,37.868195,-122.297160,0.014
1246984970,37.868183,-122.297220,0.021
1246984971,37.868172,-122.297278,0.015
1246984972,37.868163,-122.297333,0.019
1246984973,37.868147,-122.297390,0.016
1246984974,37.868133,-122.297452,0.014
1246984975,37.868120,-122.297513,0.015
1246984976,37.868108,-122.297573,0.016
1246984977,37.868098,-122.297637,0.017
1246984978,37.868088,-122.297697,0.019
1246984979,37.868073,-122.297757,0.015
1246984980,37.868060,-122.297822,0.013
1246984981,37.868048,-122.297885,0.016
1246984982,37.868035,-122.297950,0.015
1246984983,37.868023,-122.298017,0.017
1246984984,37.868012,-122.298087,0.016
1246984985,37.868000,-122.298155,0.015
1246984986,37.867990,-122.298222,0.028
1246984987,37.867980,-122.298293,0.021
1246984988,37.867970,-122.298363,0.025
1246984989,37.867958,-122.298435,0.027
1246984990,37.867947,-122.298505,0.023
1246984991,37.867938,-122.298575,0.020
1246984992,37.867932,-122.298642,0.018
1246984993,37.867925,-122.298710,0.020
1246984994,37.867918,-122.298778,0.024
1246984995,37.867910,-122.298843,0.018
1246984996,37.867897,-122.298908,0.019
1246984997,37.867880,-122.298968,0.014
1246984998,37.867865,-122.299028,0.017
1246984999,37.867852,-122.299087,0.017
1246985000,37.867838,-122.299142,0.015
1246985001,37.867823,-122.299198,0.020
1246985002,37.867812,-122.299255,0.013
1246985003,37.867802,-122.299312,0.015
1246985004,37.867793,-122.299368,0.019
1246985005,37.867785,-122.299425,0.015
1246985006,37.867775,-122.299482,0.022
1246985007,37.867763,-122.299538,0.019
1246985008,37.867755,-122.299595,0.017
1246985009,37.867747,-122.299650,0.021
1246985010,37.867740,-122.299702,0.028
1246985011,37.867732,-122.299752,0.038
1246985012,37.867723,-122.299802,0.044
1246985013,37.867723,-122.299848,0.035
1246985014,37.867733,-122.299883,0.026
1246985015,37.867760,-122.299902,0.026
1246985016,37.867798,-122.299910,0.031
1246985017,37.867840,-122.299915,0.025
1246985018,37.867882,-122.299922,0.024
1246985019,37.867928,-122.299935,0.025
1246985020,37.867973,-122.299947,0.033
1246985021,37.868020,-122.299958,0.036
1246985022,37.868065,-122.299968,0.033
1246985023,37.868115,-122.299980,0.048
1246985024,37.868163,-122.299992,0.047
1246985025,37.868210,-122.300005,0.038
1246985026,37.868257,-122.300020,0.049
1246985027,37.868302,-122.300037,0.040
1246985028,37.868347,-122.300053,0.050
1246985029,37.868392,-122.300068,0.024
1246985030,37.868435,-122.300083,0.024
1246985031,37.868480,-122.300098,0.020
1246985032,37.868525,-122.300118,0.022
1246985033,37.868568,-122.300137,0.023
1246985034,37.868610,-122.300150,0.027
1246985035,37.868650,-122.300163,0.050
1246985036,37.868685,-122.300177,0.041
1246985037,37.868712,-122.300187,0.050
1246985038,37.868730,-122.300190,0.031
1246985039,37.868745,-122.300190,0.053
1246985040,37.868760,-122.300190,0.054
1246985041,37.868782,-122.300192,0.036
1246985042,37.868813,-122.300198,0.031
1246985043,37.868850,-122.300207,0.052
1246985044,37.868892,-122.300220,0.037
1246985045,37.868935,-122.300230,0.033
1246985046,37.868977,-122.300243,0.068
1246985047,37.869017,-122.300267,0.083
1246985048,37.869055,-122.300287,0.075
1246985049,37.869090,-122.300300,0.059
1246985050,37.869127,-122.300313,0.052
1246985051,37.869165,-122.300330,0.045
1246985052,37.869203,-122.300348,0.028
1246985053,37.869237,-122.300367,0.037
1246985054,37.869277,-122.300385,0.054
1246985055,37.869322,-122.300393,0.052
1246985056,37.869368,-122.300402,0.046
1246985057,37.869408,-122.300405,0.046
1246985058,37.869455,-122.300428,0.040
1246985059,37.869503,-122.300443,0.038
1246985060,37.869557,-122.300458,0.038
1246985061,37.869603,-122.300480,0.026
1246985062,37.869652,-122.300500,0.019
1246985063,37.869702,-122.300515,0.027
1246985064,37.869748,-122.300530,0.029
1246985065,37.869792,-122.300550,0.022
1246985066,37.869840,-122.300567,0.026
1246985067,37.869875,-122.300577,0.023
1246985068,37.869910,-122.300590,0.026
1246985069,37.869948,-122.300597,0.030
1246985070,37.869998,-122.300610,0.021
1246985071,37.870048,-122.300623,0.021
1246985072,37.870097,-122.300647,0.019
1246985073,37.870137,-122.300672,0.018
1246985074,37.870182,-122.300692,0.018
1246985075,37.870225,-122.300717,0.017
1246985076,37.870262,-122.300738,0.016
1246985077,37.870300,-122.300760,0.019
1246985078,37.870347,-122.300778,0.018
1246985079,37.870385,-122.300802,0.014
1246985080,37.870423,-122.300827,0.016
1246985081,37.870467,-122.300848,0.015
1246985082,37.870507,-122.300862,0.013
1246985083,37.870548,-122.300875,0.018
1246985084,37.870588,-122.300895,0.020
1246985085,37.870630,-122.300920,0.019
1246985086,37.870678,-122.300937,0.016
1246985087,37.870727,-122.300953,0.015
1246985088,37.870773,-122.300967,0.017
1246985089,37.870823,-122.300983,0.014
1246985090,37.870872,-122.301008,0.021
1246985091,37.870917,-122.301030,0.014
1246985092,37.870958,-122.301050,0.022
1246985093,37.871005,-122.301075,0.017
1246985094,37.871058,-122.301088,0.017
1246985095,37.871102,-122.301097,0.017
1246985096,37.871145,-122.301108,0.013
1246985097,37.871195,-122.301120,0.015
1246985098,37.871243,-122.301132,0.019
1246985099,37.871283,-122.301157,0.017
1246985100,37.871342,-122.301170,0.015
1246985101,37.871390,-122.301177,0.015
1246985102,37.871432,-122.301188,0.017
1246985103,37.871477,-122.301212,0.017
1246985104,37.871525,-122.301248,0.014
1246985105,37.871568,-122.301278,0.016
1246985106,37.871615,-122.301297,0.015
1246985107,37.871652,-122.301302,0.015
1246985108,37.871685,-122.301303,0.014
1246985109,37.871722,-122.301302,0.015
1246985110,37.871768,-122.301307,0.016
1246985111,37.871815,-122.301315,0.015
1246985112,37.871865,-122.301330,0.017
1246985113,37.871918,-122.301348,0.015
1246985114,37.871970,-122.301367,0.016
1246985115,37.872018,-122.301382,0.016
1246985116,37.872070,-122.301400,0.013
1246985117,37.872120,-122.301417,0.016
1246985118,37.872172,-122.301435,0.019
1246985119,37.872220,-122.301450,0.022
1246985120,37.872272,-122.301463,0.022
1246985121,37.872318,-122.301477,0.020
1246985122,37.872362,-122.301497,0.021
1246985123,37.872407,-122.301513,0.018
1246985124,37.872457,-122.301533,0.014
1246985125,37.872510,-122.301553,0.017
1246985126,37.872563,-122.301567,0.014
1246985127,37.872617,-122.301578,0.016
1246985128,37.872670,-122.301592,0.016
1246985129,37.872727,-122.301603,0.011
1246985130,37.872778,-122.301620,0.013
1246985131,37.872828,-122.301630,0.015
1246985132,37.872882,-122.301645,0.014
1246985133,37.872935,-122.301657,0.016
1246985134,37.872982,-122.301672,0.014
1246985135,37.873028,-122.301688,0.014
1246985136,37.873073,-122.301707,0.019
1246985137,37.873122,-122.301720,0.015
1246985138,37.873168,-122.301738,0.013
1246985139,37.873215,-122.301755,0.014
1246985140,37.873267,-122.301775,0.014
1246985141,37.873317,-122.301795,0.014
1246985142,37.873365,-122.301813,0.016
1246985143,37.873412,-122.301828,0.013
1246985144,37.873458,-122.301843,0.015
1246985145,37.873498,-122.301858,0.013
1246985146,37.873527,-122.301865,0.017
1246985147,37.873548,-122.301865,0.016
1246985148,37.873560,-122.301867,0.017
1246985149,37.873575,-122.301873,0.013
1246985150,37.873593,-122.301882,0.015
1246985151,37.873620,-122.301888,0.014
1246985152,37.873653,-122.301898,0.018
1246985153,37.873690,-122.301915,0.015
1246985154,37.873725,-122.301942,0.013
1246985155,37.873762,-122.301958,0.015
1246985156,37.873797,-122.301970,0.019
1246985157,37.873832,-122.301978,0.013
1246985158,37.873863,-122.301983,0.012
1246985159,37.873885,-122.301990,0.011
1246985160,37.873902,-122.301997,0.014
1246985161,37.873913,-122.302010,0.015
1246985162,37.873907,-122.302010,0.015
1246985163,37.873902,-122.302015,0.012
1246985164,37.873880,-122.302007,0.015
1246985165,37.873848,-122.301985,0.013
1246985166,37.873805,-122.301950,0.016
1246985167,37.873767,-122.301923,0.013
1246985168,37.873742,-122.301902,0.013
1246985169,37.873725,-122.301888,0.014
1246985170,37.873693,-122.301882,0.017
1246985171,37.873658,-122.301887,0.014
1246985172,37.873622,-122.301908,0.013
1246985173,37.873587,-122.301940,0.013
1246985174,37.873552,-122.301973,0.015
1246985175,37.873530,-122.302022,0.016
1246985176,37.873510,-122.302075,0.014
1246985177,37.873503,-122.302140,0.015
1246985178,37.873490,-122.302202,0.014
1246985179,37.873473,-122.302255,0.012
1246985180,37.873463,-122.302313,0.012
1246985181,37.873455,-122.302375,0.013
1246985182,37.873428,-122.302420,0.020
1246985183,37.873410,-122.302472,0.015
1246985184,37.873387,-122.302518,0.015
1246985185,37.873363,-122.302565,0.016
1246985186,37.873352,-122.302623,0.012
1246985187,37.873350,-122.302687,0.015
1246985188,37.873340,-122.302743,0.014
1246985189,37.873340,-122.302807,0.016
1246985190,37.873347,-122.302870,0.012
1246985191,37.873342,-122.302925,0.013
1246985192,37.873350,-122.302990,0.016
1246985193,37.873353,-122.303050,0.012
1246985194,37.873343,-122.303105,0.013
1246985195,37.873335,-122.303160,0.014
1246985196,37.873327,-122.303222,0.017
1246985197,37.873312,-122.303287,0.016
1246985198,37.873298,-122.303350,0.016
1246985199,37.873293,-122.303423,0.014
1246985200,37.873287,-122.303493,0.013
1246985201,37.873275,-122.303558,0.015
1246985202,37.873263,-122.303620,0.017
1246985203,37.873247,-122.303680,0.015
1246985204,37.873228,-122.303738,0.015
1246985205,37.873213,-122.303800,0.015
1246985206,37.873198,-122.303863,0.019
1246985207,37.873188,-122.303933,0.016
1246985208,37.873178,-122.304002,0.014
1246985209,37.873172,-122.304068,0.017
1246985210,37.873163,-122.304135,0.018
1246985211,37.873153,-122.304200,0.014
1246985212,37.873142,-122.304262,0.015
1246985213,37.873130,-122.304320,0.015
1246985214,37.873120,-122.304385,0.016
1246985215,37.873112,-122.304448,0.011
1246985216,37.873102,-122.304512,0.015
1246985217,37.873087,-122.304568,0.015
1246985218,37.873080,-122.304633,0.014
1246985219,37.873073,-122.304697,0.014
1246985220,37.873065,-122.304758,0.014
1246985221,37.873055,-122.304817,0.013
1246985222,37.873045,-122.304875,0.012
1246985223,37.873028,-122.304927,0.015
1246985224,37.873017,-122.304983,0.014
1246985225,37.873005,-122.305038,0.015
1246985226,37.872990,-122.305085,0.016
1246985227,37.872975,-122.305128,0.013
1246985228,37.872980,-122.305183,0.013
1246985229,37.873003,-122.305238,0.017
1246985230,37.873033,-122.305280,0.014
1246985231,37.873077,-122.305300,0.014
1246985232,37.873122,-122.305325,0.015
1246985233,37.873172,-122.305340,0.017
1246985234,37.873230,-122.305353,0.015
1246985235,37.873280,-122.305365,0.016
1246985236,37.873332,-122.305380,0.015
1246985237,37.873385,-122.305395,0.019
1246985238,37.873443,-122.305407,0.014
1246985239,37.873498,-122.305417,0.016
1246985240,37.873557,-122.305427,0.018
1246985241,37.873612,-122.305438,0.014
1246985242,37.873670,-122.305453,0.014
1246985243,37.873727,-122.305468,0.014
1246985244,37.873780,-122.305485,0.014
1246985245,37.873828,-122.305505,0.015
1246985246,37.873883,-122.305527,0.020
1246985247,37.873938,-122.305532,0.015
1246985248,37.873998,-122.305542,0.017
1246985249,37.874055,-122.305552,0.024
1246985250,37.874112,-122.305562,0.016
1246985251,37.874162,-122.305570,0.015
1246985252,37.874213,-122.305587,0.015
1246985253,37.874262,-122.305605,0.019
1246985254,37.874315,-122.305623,0.016
1246985255,37.874365,-122.305638,0.014
1246985256,37.874415,-122.305655,0.015
1246985257,37.874467,-122.305673,0.015
1246985258,37.874513,-122.305695,0.015
1246985259,37.874567,-122.305710,0.018
1246985260,37.874625,-122.305722,0.014
1246985261,37.874680,-122.305737,0.018
1246985262,37.874735,-122.305747,0.016
1246985263,37.874792,-122.305760,0.016
1246985264,37.874848,-122.305777,0.015
1246985265,37.874910,-122.305792,0.016
1246985266,37.874967,-122.305810,0.016
1246985267,37.875020,-122.305832,0.016
1246985268,37.875072,-122.305848,0.017
1246985269,37.875127,-122.305857,0.017
1246985270,37.875183,-122.305867,0.016
1246985271,37.875230,-122.305875,0.016
1246985272,37.875273,-122.305878,0.014
1246985273,37.875322,-122.305880,0.014
1246985274,37.875377,-122.305885,0.015
1246985275,37.875422,-122.305898,0.015
1246985276,37.875463,-122.305912,0.015
1246985277,37.875512,-122.305928,0.017
1246985278,37.875560,-122.305950,0.012
1246985279,37.875608,-122.305968,0.015
1246985280,37.875658,-122.305983,0.015
1246985281,37.875710,-122.305998,0.018
1246985282,37.875765,-122.306015,0.015
1246985283,37.875818,-122.306028,0.017
1246985284,37.875872,-122.306043,0.014
1246985285,37.875928,-122.306060,0.014
1246985286,37.875988,-122.306077,0.014
1246985287,37.876052,-122.306092,0.015
1246985288,37.876112,-122.306108,0.013
1246985289,37.876170,-122.306123,0.015
1246985290,37.876227,-122.306138,0.017
1246985291,37.876293,-122.306153,0.017
1246985292,37.876353,-122.306168,0.015
1246985293,37.876412,-122.306183,0.014
1246985294,37.876467,-122.306198,0.016
1246985295,37.876520,-122.306215,0.016
1246985296,37.876577,-122.306232,0.013
1246985297,37.876630,-122.306250,0.017
1246985298,37.876687,-122.306267,0.015
1246985299,37.876745,-122.306285,0.019
1246985300,37.876803,-122.306303,0.017
1246985301,37.876862,-122.306318,0.018
1246985302,37.876918,-122.306333,0.017
1246985303,37.876977,-122.306350,0.015
1246985304,37.877035,-122.306368,0.014
1246985305,37.877095,-122.306387,0.015
1246985306,37.877152,-122.306402,0.017
1246985307,37.877208,-122.306418,0.016
1246985308,37.877267,-122.306433,0.018
1246985309,37.877323,-122.306450,0.020
1246985310,37.877378,-122.306468,0.018
1246985311,37.877432,-122.306485,0.015
1246985312,37.877490,-122.306500,0.018
1246985313,37.877547,-122.306517,0.016
1246985314,37.877602,-122.306530,0.016
1246985315,37.877658,-122.306543,0.015
1246985316,37.877715,-122.306553,0.016
1246985317,37.877775,-122.306560,0.015
1246985318,37.877833,-122.306558,0.020
1246985319,37.877890,-122.306553,0.019
1246985320,37.877947,-122.306547,0.017
1246985321,37.877998,-122.306537,0.015
1246985322,37.878048,-122.306525,0.015
1246985323,37.878095,-122.306513,0.017
1246985324,37.878138,-122.306500,0.017
1246985325,37.878177,-122.306480,0.017
1246985326,37.878212,-122.306460,0.014
1246985327,37.878247,-122.306435,0.014
1246985328,37.878277,-122.306400,0.014
1246985329,37.878300,-122.306350,0.018
1246985330,37.878325,-122.306302,0.014
1246985331,37.878347,-122.306248,0.016
1246985332,37.878372,-122.306190,0.012
1246985333,37.878387,-122.306127,0.015
1246985334,37.878402,-122.306060,0.014
1246985335,37.878417,-122.305992,0.016
1246985336,37.878432,-122.305927,0.019
1246985337,37.878443,-122.305860,0.015
1246985338,37.878453,-122.305793,0.015
1246985339,37.878472,-122.305723,0.016
1246985340,37.878490,-122.305655,0.017
1246985341,37.878505,-122.305587,0.017
1246985342,37.878517,-122.305517,0.018
1246985343,37.878535,-122.305448,0.017
1246985344,37.878550,-122.305380,0.015
1246985345,37.878562,-122.305312,0.013
1246985346,37.878585,-122.305250,0.017
1246985347,37.878607,-122.305188,0.014
1246985348,37.878622,-122.305123,0.013
1246985349,37.878650,-122.305058,0.016
1246985350,37.878677,-122.304995,0.015
1246985351,37.878695,-122.304932,0.015
1246985352,37.878707,-122.304863,0.017
1246985353,37.878718,-122.304797,0.017
1246985354,37.878728,-122.304735,0.015
1246985355,37.878727,-122.304673,0.015
1246985356,37.878727,-122.304615,0.015
1246985357,37.878730,-122.304557,0.014
1246985358,37.878735,-122.304497,0.014
1246985359,37.878747,-122.304430,0.015
1246985360,37.878772,-122.304360,0.016
1246985361,37.878790,-122.304290,0.015
1246985362,37.878808,-122.304227,0.016
1246985363,37.878817,-122.304155,0.015
1246985364,37.878830,-122.304085,0.015
1246985365,37.878845,-122.304015,0.014
1246985366,37.878855,-122.303943,0.013
1246985367,37.878863,-122.303872,0.016
1246985368,37.878875,-122.303802,0.017
1246985369,37.878885,-122.303732,0.016
1246985370,37.878902,-122.303662,0.015
1246985371,37.878912,-122.303592,0.014
1246985372,37.878923,-122.303525,0.013
1246985373,37.878938,-122.303460,0.019
1246985374,37.878952,-122.303392,0.015
1246985375,37.878965,-122.303323,0.014
1246985376,37.878977,-122.303253,0.015
1246985377,37.878993,-122.303185,0.015
1246985378,37.879007,-122.303117,0.013
1246985379,37.879013,-122.303050,0.016
1246985380,37.879025,-122.302983,0.015
1246985381,37.879040,-122.302920,0.012
1246985382,37.879058,-122.302857,0.015
1246985383,37.879080,-122.302793,0.014
1246985384,37.879100,-122.302730,0.015
1246985385,37.879108,-122.302665,0.016
1246985386,37.879117,-122.302600,0.020
1246985387,37.879128,-122.302535,0.022
1246985388,37.879140,-122.302472,0.018
1246985389,37.879158,-122.302417,0.016
1246985390,37.879172,-122.302353,0.015
1246985391,37.879182,-122.302290,0.015
1246985392,37.879195,-122.302227,0.013
1246985393,37.879203,-122.302163,0.015
1246985394,37.879213,-122.302100,0.015
1246985395,37.879228,-122.302035,0.018
1246985396,37.879235,-122.301970,0.024
1246985397,37.879240,-122.301905,0.018
1246985398,37.879245,-122.301840,0.019
1246985399,37.879253,-122.301775,0.019
1246985400,37.879263,-122.301713,0.021
1246985401,37.879275,-122.301655,0.023
1246985402,37.879288,-122.301600,0.027
1246985403,37.879297,-122.301545,0.027
1246985404,37.879303,-122.301497,0.033
1246985405,37.879308,-122.301458,0.023
1246985406,37.879313,-122.301430,0.020
1246985407,37.879315,-122.301415,0.022
1246985408,37.879317,-122.301410,0.020
1246985409,37.879322,-122.301417,0.018
1246985410,37.879322,-122.301417,0.021
1246985411,37.879322,-122.301417,0.021
1246985412,37.879322,-122.301417,0.023
1246985413,37.879322,-122.301417,0.027
1246985414,37.879322,-122.301417,0.024
1246985415,37.879322,-122.301417,0.020
1246985416,37.879322,-122.301417,0.019
1246985417,37.879322,-122.301417,0.022
1246985418,37.879322,-122.301417,0.021
1246985419,37.879322,-122.301417,0.021
1246985420,37.879322,-122.301417,0.026
1246985421,37.879358,-122.301445,0.026
1246985422,37.879367,-122.301425,0.028
1246985423,37.879373,-122.301403,0.023
1246985424,37.879378,-122.301378,0.025
1246985425,37.879383,-122.301347,0.027
1246985426,37.879390,-122.301308,0.023
1246985427,37.879397,-122.301267,0.024
1246985428,37.879407,-122.301218,0.026
1246985429,37.879420,-122.301170,0.023
1246985430,37.879445,-122.301122,0.023
1246985431,37.879465,-122.301073,0.033
1246985432,37.879480,-122.301022,0.025
1246985433,37.879495,-122.300968,0.023
1246985434,37.879512,-122.300915,0.025
1246985435,37.879528,-122.300862,0.034
1246985436,37.879550,-122.300807,0.036
1246985437,37.879563,-122.300748,0.040
1246985438,37.879575,-122.300687,0.043
1246985439,37.879585,-122.300625,0.033
1246985440,37.879600,-122.300565,0.021
1246985441,37.879608,-122.300500,0.019
1246985442,37.879618,-122.300437,0.020
1246985443,37.879627,-122.300373,0.021
1246985444,37.879642,-122.300312,0.017
1246985445,37.879657,-122.300250,0.025
1246985446,37.879660,-122.300185,0.020
1246985447,37.879670,-122.300123,0.023
1246985448,37.879675,-122.300058,0.022
1246985449,37.879683,-122.299997,0.017
1246985450,37.879687,-122.299932,0.018
1246985451,37.879698,-122.299870,0.020
1246985452,37.879707,-122.299807,0.018
1246985453,37.879712,-122.299742,0.020
1246985454,37.879717,-122.299678,0.019
1246985455,37.879725,-122.299613,0.017
1246985456,37.879732,-122.299548,0.019
1246985457,37.879740,-122.299485,0.020
1246985458,37.879748,-122.299418,0.018
1246985459,37.879763,-122.299353,0.018
1246985460,37.879778,-122.299288,0.017
1246985461,37.879790,-122.299225,0.021
1246985462,37.879797,-122.299162,0.018
1246985463,37.879805,-122.299098,0.021
1246985464,37.879820,-122.299035,0.019
1246985465,37.879825,-122.298970,0.019
1246985466,37.879843,-122.298908,0.018
1246985467,37.879857,-122.298845,0.019
1246985468,37.879873,-122.298785,0.018
1246985469,37.879895,-122.298727,0.020
1246985470,37.879912,-122.298667,0.018
1246985471,37.879927,-122.298608,0.016
1246985472,37.879933,-122.298548,0.016
1246985473,37.879945,-122.298490,0.020
1246985474,37.879955,-122.298432,0.018
1246985475,37.879965,-122.298373,0.019
1246985476,37.879970,-122.298313,0.018
1246985477,37.879983,-122.298253,0.019
1246985478,37.879993,-122.298193,0.019
1246985479,37.880005,-122.298132,0.017
1246985480,37.880010,-122.298072,0.016
1246985481,37.880020,-122.298010,0.015
1246985482,37.880033,-122.297948,0.015
1246985483,37.880047,-122.297885,0.017
1246985484,37.880055,-122.297822,0.016
1246985485,37.880063,-122.297758,0.020
1246985486,37.880082,-122.297695,0.019
1246985487,37.880092,-122.297630,0.019
1246985488,37.880103,-122.297567,0.018
1246985489,37.880120,-122.297507,0.016
1246985490,37.880128,-122.297445,0.019
1246985491,37.880147,-122.297383,0.021
1246985492,37.880168,-122.297322,0.017
1246985493,37.880183,-122.297260,0.024
1246985494,37.880195,-122.297195,0.017
1246985495,37.880197,-122.297130,0.024
1246985496,37.880200,-122.297067,0.034
1246985497,37.880205,-122.297003,0.028
1246985498,37.880213,-122.296943,0.028
